symbol	target_address	status	section	section_offset_hex	access_extent_hex	coverage_kind	requesters	claim
DAT_0042354c	0x0042354c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x4	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042354d	0x0042354d	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x5	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042354e	0x0042354e	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x6	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042354f	0x0042354f	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x7	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423550	0x00423550	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x8	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423551	0x00423551	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x9	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423552	0x00423552	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xa	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423553	0x00423553	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xb	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423554	0x00423554	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423555	0x00423555	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xd	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423556	0x00423556	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xe	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423557	0x00423557	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0xf	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423558	0x00423558	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x10	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042355a	0x0042355a	HISTORICAL_OBJECT_INTERIOR_FIELD					ps2/progress28_structural_lift_recovered.o	exact historical S7RTC rtc_f9 interior-field identity: target object 0x00423548..0x00423560 matches spc7110.o::rtc_f9 size 0x18; EE ABI32 field offset +0x12 is control; strict S9xGetSPC7110/S9xSetSPC7110/S9xUpdateRTC identities corroborate the same state object
DAT_0042355b	0x0042355b	SECTION_BACKED_ADDRESS	.data.stage3f.va_0042355b	0x0	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042355c	0x0042355c	SECTION_BACKED_ADDRESS	.data.stage3f.va_0042355b	0x1	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423858	0x00423858	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x0	0x1c	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423859	0x00423859	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x1	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385a	0x0042385a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x2	0xd	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385b	0x0042385b	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x3	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385c	0x0042385c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x4	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385d	0x0042385d	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x5	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385e	0x0042385e	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x6	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042385f	0x0042385f	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x7	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423860	0x00423860	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x8	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423861	0x00423861	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x9	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423862	0x00423862	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xa	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423863	0x00423863	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xb	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423864	0x00423864	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xc	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423865	0x00423865	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xd	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423866	0x00423866	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xe		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423867	0x00423867	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0xf	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423868	0x00423868	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x10	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042386c	0x0042386c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423858	0x14	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_004243d8	0x004243d8	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_004243d8	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00424850	0x00424850	SECTION_BACKED_ADDRESS	.data.stage3f.va_00424850	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o;unzip/explode_recovered.o;unzip/unreduce_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00424854	0x00424854	SECTION_BACKED_ADDRESS	.data.stage3f.va_00424850	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o;unzip/explode_recovered.o;unzip/unreduce_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00425970	0x00425970	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_00425970	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00426820	0x00426820	TARGET_NATIVE_EH_FRAME_RELOCATION_BYTE					ps2/progress28_structural_lift_recovered.o	target-native DWARF .eh_frame identity: DAT_00426820 is the final byte of the four-byte LSDA augmentation field in the unique FDE for operator_new/_Znwj at 0x001a9e88 size 0xdc; CIE version 1 augmentation zPL uses DW_EH_PE_absptr on EE/ELF32 and the linked LSDA value is 0x00426bdc
LAB_0012f8a8	0x0012f8a8	RUNTIME_CODE_POINTER_REFACTOR					ps2/progress28_structural_lift_recovered.o	runtime code-pointer identity proved by exact matched writer instructions; no data storage or replacement-ELF claim
LAB_0012fb78	0x0012fb78	RUNTIME_CODE_POINTER_REFACTOR					ps2/progress28_structural_lift_recovered.o	runtime code-pointer identity proved by exact matched writer instructions; no data storage or replacement-ELF claim
LAB_00170138	0x00170138	RUNTIME_CODE_POINTER_REFACTOR					ps2/progress28_structural_lift_recovered.o	runtime code-pointer identity proved by exact matched writer instructions; no data storage or replacement-ELF claim
LAB_00170194	0x00170194	RUNTIME_CODE_POINTER_REFACTOR					ps2/progress28_structural_lift_recovered.o	runtime code-pointer identity proved by exact matched writer instructions; no data storage or replacement-ELF claim
LAB_0018428c	0x0018428c	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_001845a8	0x001845a8	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_00184a40	0x00184a40	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_00184d5c	0x00184d5c	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_001851f4	0x001851f4	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_00185510	0x00185510	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_00185d8c	0x00185d8c	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_001860a8	0x001860a8	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_00186540	0x00186540	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
LAB_0018685c	0x0018685c	CODE_POINTER_SOURCE_ALIAS_CLOSED					ps2/progress28_structural_lift_recovered.o	historical code-pointer label resolved as a zero-byte alias to proved global text; no data storage claimed
UNK_00108000	0x00108000	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_001a6320	0x001a6320	RUNTIME_INTERNAL_CODE_LABEL					ps2/progress28_structural_lift_recovered.o	exact GCC 3.2.2 libgcc internal-code identity: local fde_unencoded_compare in unwind-dw2-fde.o .text+0x660 size 0x28; target bytes match all four archive copies and init_object materializes the target address
UNK_001b85c8	0x001b85c8	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_001b85c8	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_001ba7e0	0x001ba7e0	RUNTIME_MEMBER_DATA_OBJECT					ps2/progress28_structural_lift_recovered.o	exact GCC 3.2.2 libgcc runtime data object identity: __thenan_df in _thenan_df.o .rodata+0 size 0x18; exact target payload plus direct _fpadd_parts/_fpmul_parts/_fpdiv_parts witnesses
UNK_00208000	0x00208000	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_003f2ed8	0x003f2ed8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00369328	0x89bb0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_003f2ef8	0x003f2ef8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00369328	0x89bd0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_003f2f18	0x003f2f18	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00369328	0x89bf0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_003f2f38	0x003f2f38	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00369328	0x89c10		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_003f2f58	0x003f2f58	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00369328	0x89c30		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
UNK_00400001	0x00400001	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_00407fb0	0x00407fb0	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_00407fb2	0x00407fb2	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_00407fc0	0x00407fc0	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_0040ffb0	0x0040ffb0	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_0040ffb2	0x0040ffb2	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_0040ffc0	0x0040ffc0	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
UNK_00420000	0x00420000	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xcafc		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
_DAT_001baf10	0x001baf10	SECTION_BACKED_ADDRESS	.data.stage3f.va_001baf10	0x0	0x8	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
_DAT_001bb340	0x001bb340	SECTION_BACKED_ADDRESS	.data.stage3f.va_001bb340	0x0	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
